Year,indicator,description,hdi group,SDG Push No,JETSDG9,Base
2092,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Very High,0.96266,0.96473,0.96312
2093,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Very High,0.96362,0.96412,0.96331
2094,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Very High,0.96289,0.96457,0.96359
2095,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Very High,0.96315,0.96409,0.96354
2096,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Very High,0.96456,0.96362,0.96363
2097,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Very High,0.96502,0.96438,0.96327
2098,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Very High,0.96565,0.96409,0.963
2099,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Very High,0.96517,0.96541,0.96311
2100,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Very High,0.96497,0.96569,0.96331
2019,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,1,0.56748,0.56748
2020,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.6904,0.6904,0.6904
2021,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.6213,0.6213,0.6213
2022,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.59725,0.59725,0.59725
2023,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.55713,0.55713,0.55713
2024,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.53846,0.49907,0.53846
2025,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.48283,0.44748,0.52107
2026,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.4262,0.39982,0.49427
2027,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.37179,0.35201,0.45914
2028,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.32181,0.30602,0.42377
2029,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.2751,0.26176,0.38716
2030,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.23358,0.22167,0.35286
2031,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.19773,0.1865,0.32294
2032,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.16703,0.15644,0.29896
2033,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.14097,0.13135,0.27818
2034,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.11895,0.11046,0.25997
2035,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.10019,0.09307,0.24298
2036,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.08414,0.07791,0.22639
2037,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.07025,0.06969,0.20961
2038,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.06259,0.0618,0.19267
2039,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.05585,0.0546,0.17735
2040,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.04942,0.04766,0.16245
2041,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.04341,0.04121,0.14857
2042,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.03797,0.03552,0.13598
2043,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.03325,0.03072,0.12491
2044,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.02929,0.02676,0.11541
2045,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.02599,0.02359,0.10708
2046,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.02321,0.02098,0.09967
2047,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.02081,0.01876,0.09288
2048,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.01867,0.01679,0.0865
2049,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.01671,0.01497,0.08035
2050,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.01489,0.01345,0.07463
2051,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.01339,0.01209,0.06942
2052,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.01198,0.01082,0.06487
2053,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.01066,0.00962,0.0605
2054,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00943,0.00852,0.05636
2055,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00831,0.00751,0.05243
2056,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00732,0.00662,0.04878
2057,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00646,0.00583,0.04544
2058,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00571,0.00516,0.04228
2059,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00507,0.00458,0.03945
2060,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00448,0.0041,0.03698
2061,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00406,0.00374,0.0348
2062,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00376,0.00348,0.03285
2063,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00355,0.00329,0.03104
2064,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00341,0.00317,0.02935
2065,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00331,0.00311,0.02819
2066,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00327,0.00308,0.02736
2067,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00324,0.00308,0.02673
2068,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00324,0.0031,0.02624
2069,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00325,0.00312,0.02585
2070,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00326,0.00314,0.02555
2071,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00326,0.00316,0.02529
2072,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00326,0.00317,0.0251
2073,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00325,0.00316,0.02495
2074,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00324,0.00315,0.02484
2075,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00322,0.00312,0.02472
2076,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.0032,0.00309,0.02456
2077,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00316,0.00305,0.02434
2078,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00312,0.00299,0.02406
2079,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00306,0.00293,0.02366
2080,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00297,0.00284,0.02319
2081,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00288,0.00274,0.0226
2082,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00276,0.00263,0.02192
2083,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00264,0.00252,0.02118
2084,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00252,0.0024,0.02039
2085,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00238,0.00226,0.01953
2086,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00222,0.00211,0.01867
2087,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00207,0.00196,0.01782
2088,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00192,0.00183,0.01702
2089,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00179,0.0017,0.01625
2090,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00168,0.00159,0.01551
2091,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00158,0.00149,0.01481
2092,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00148,0.0014,0.01417
2093,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00139,0.00131,0.01357
2094,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.0013,0.00122,0.01303
2095,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00121,0.00114,0.01254
2096,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00113,0.00106,0.0121
2097,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00104,0.00098,0.01168
2098,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00095,0.00091,0.01129
2099,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.00087,0.00084,0.01096
2100,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Very High,0.0008,0.00078,0.01069
2019,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,5,4.5362,4.5362
2020,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.57286,4.57286,4.57286
2021,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.58252,4.58252,4.58252
2022,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.57266,4.57266,4.57266
2023,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.54727,4.54727,4.54727
2024,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.50341,4.50254,4.50341
2025,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.44211,4.43906,4.44295
2026,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.36234,4.35865,4.36554
2027,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.28254,4.27758,4.29048
2028,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.20775,4.2005,4.22081
2029,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.13303,4.12234,4.15332
2030,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,4.05816,4.04495,4.08837
2031,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.98541,3.97146,4.02683
2032,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.91483,3.90097,3.96779
2033,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.84696,3.83276,3.91005
2034,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.78048,3.76565,3.85291
2035,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.71458,3.69904,3.79589
2036,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.6492,3.633,3.73925
2037,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.58445,3.56828,3.68285
2038,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.5209,3.50498,3.62679
2039,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.45886,3.44314,3.57126
2040,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.3989,3.38366,3.51693
2041,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.34224,3.32762,3.4648
2042,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.28913,3.27591,3.41489
2043,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.24113,3.22908,3.3673
2044,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.19802,3.18698,3.32215
2045,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.15973,3.15011,3.27932
2046,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.12632,3.11719,3.2387
2047,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.09673,3.08817,3.1999
2048,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.07219,3.06355,3.16426
2049,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.05106,3.04252,3.13234
2050,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.03328,3.02501,3.10435
2051,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.01872,3.01007,3.08
2052,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.00692,2.99766,3.05921
2053,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.99741,2.98782,3.04244
2054,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.9887,2.97901,3.02827
2055,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.98043,2.97102,3.01567
2056,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.972,2.96425,3.00354
2057,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.96466,2.9587,2.99204
2058,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.9584,2.95418,2.98166
2059,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.9532,2.95067,2.97289
2060,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.94906,2.9482,2.96467
2061,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.946,2.94654,2.95767
2062,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.94416,2.94464,2.95211
2063,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.94222,2.94265,2.94804
2064,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.94023,2.94064,2.94506
2065,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.93821,2.93868,2.94193
2066,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.93608,2.93666,2.93889
2067,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.93392,2.93457,2.93592
2068,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.93184,2.93259,2.93307
2069,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.9299,2.93077,2.93038
2070,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.92818,2.92915,2.92798
2071,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.92679,2.92777,2.92598
2072,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.92577,2.92675,2.92437
2073,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.92514,2.92614,2.92316
2074,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.92491,2.92595,2.92241
2075,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.92514,2.92626,2.92215
2076,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.92587,2.92715,2.92236
2077,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.92709,2.92862,2.92299
2078,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.92886,2.93063,2.92403
2079,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.93117,2.93317,2.92605
2080,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.93459,2.93665,2.92932
2081,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.93919,2.94127,2.93377
2082,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.94486,2.94688,2.93931
2083,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.95146,2.95341,2.94591
2084,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.95893,2.96079,2.95352
2085,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.96717,2.96891,2.96151
2086,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.97547,2.97724,2.96948
2087,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.98365,2.98544,2.97736
2088,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.99166,2.99348,2.98513
2089,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,2.99946,3.00129,2.99275
2090,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.00702,3.00885,3.00017
2091,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.01431,3.01613,3.00734
2092,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.02136,3.02315,3.01433
2093,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.02812,3.02991,3.0211
2094,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.03466,3.03642,3.02769
2095,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.04096,3.04269,3.03407
2096,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.04706,3.04877,3.0403
2097,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Very High,3.05301,3.05469,3.0464
